FID,oid,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_reglementaire,y_reglementaire
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_855,42,BOUCHES-DU-RHONE,La Penne-sur-Huveaune,13070,VALLEE HUVEAUNE,FR03037,industrielle,Périurbaine,Ozone,7,58.3,ug.m-3,mensuelle,01/03/2019 00:00,31/03/2019 23:59,true,903927.35281694,6245928.37626775
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_856,41,BOUCHES-DU-RHONE,La Penne-sur-Huveaune,13070,VALLEE HUVEAUNE,FR03037,industrielle,Périurbaine,Ozone,7,70.9,ug.m-3,mensuelle,01/04/2019 00:00,30/04/2019 23:59,true,903927.35281694,6245928.37626775
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_857,35,BOUCHES-DU-RHONE,La Penne-sur-Huveaune,13070,VALLEE HUVEAUNE,FR03037,industrielle,Périurbaine,Ozone,7,68.9,ug.m-3,mensuelle,01/05/2019 00:00,31/05/2019 23:59,true,903927.35281694,6245928.37626775
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_858,57,BOUCHES-DU-RHONE,Marseille,13055,MARSEILLE 5  AVENUES,FR03043,fond,Urbaine,Ozone,7,28,ug.m-3,mensuelle,01/12/2017 00:00,31/12/2017 23:59,true,894382.75452135,6248072.5709959
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_859,56,BOUCHES-DU-RHONE,Marseille,13055,MARSEILLE 5  AVENUES,FR03043,fond,Urbaine,Ozone,7,43,ug.m-3,mensuelle,01/01/2018 00:00,31/01/2018 23:59,true,894382.75452135,6248072.5709959
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_85a,55,BOUCHES-DU-RHONE,Marseille,13055,MARSEILLE 5  AVENUES,FR03043,fond,Urbaine,Ozone,7,36.1,ug.m-3,mensuelle,01/02/2018 00:00,28/02/2018 23:59,true,894382.75452135,6248072.5709959
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_85b,54,BOUCHES-DU-RHONE,Marseille,13055,MARSEILLE 5  AVENUES,FR03043,fond,Urbaine,Ozone,7,61.1,ug.m-3,mensuelle,01/03/2018 00:00,31/03/2018 23:59,true,894382.75452135,6248072.5709959
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_85c,53,BOUCHES-DU-RHONE,Marseille,13055,MARSEILLE 5  AVENUES,FR03043,fond,Urbaine,Ozone,7,73.1,ug.m-3,mensuelle,01/04/2018 00:00,30/04/2018 23:59,true,894382.75452135,6248072.5709959
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_85d,68,BOUCHES-DU-RHONE,Marseille,13055,MARSEILLE 5  AVENUES,FR03043,fond,Urbaine,Ozone,7,74.5,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,894382.75452135,6248072.5709959
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_85e,67,BOUCHES-DU-RHONE,Marseille,13055,MARSEILLE 5  AVENUES,FR03043,fond,Urbaine,Ozone,7,84.9,ug.m-3,mensuelle,01/07/2018 00:00,31/07/2018 23:59,true,894382.75452135,6248072.5709959
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_85f,66,BOUCHES-DU-RHONE,Marseille,13055,MARSEILLE 5  AVENUES,FR03043,fond,Urbaine,Ozone,7,74.8,ug.m-3,mensuelle,01/08/2018 00:00,31/08/2018 23:59,true,894382.75452135,6248072.5709959
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_860,65,BOUCHES-DU-RHONE,Marseille,13055,MARSEILLE 5  AVENUES,FR03043,fond,Urbaine,Ozone,7,69.9,ug.m-3,mensuelle,01/09/2018 00:00,30/09/2018 23:59,true,894382.75452135,6248072.5709959
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_861,64,BOUCHES-DU-RHONE,Marseille,13055,MARSEILLE 5  AVENUES,FR03043,fond,Urbaine,Ozone,7,49.3,ug.m-3,mensuelle,01/10/2018 00:00,31/10/2018 23:59,true,894382.75452135,6248072.5709959
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_862,63,BOUCHES-DU-RHONE,Marseille,13055,MARSEILLE 5  AVENUES,FR03043,fond,Urbaine,Ozone,7,38.8,ug.m-3,mensuelle,01/11/2018 00:00,30/11/2018 23:59,true,894382.75452135,6248072.5709959
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_863,62,BOUCHES-DU-RHONE,Marseille,13055,MARSEILLE 5  AVENUES,FR03043,fond,Urbaine,Ozone,7,23.2,ug.m-3,mensuelle,01/12/2018 00:00,31/12/2018 23:59,true,894382.75452135,6248072.5709959
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_864,61,BOUCHES-DU-RHONE,Marseille,13055,MARSEILLE 5  AVENUES,FR03043,fond,Urbaine,Ozone,7,34.2,ug.m-3,mensuelle,01/01/2019 00:00,31/01/2019 23:59,true,894382.75452135,6248072.5709959
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_865,60,BOUCHES-DU-RHONE,Marseille,13055,MARSEILLE 5  AVENUES,FR03043,fond,Urbaine,Ozone,7,36.5,ug.m-3,mensuelle,01/02/2019 00:00,28/02/2019 23:59,true,894382.75452135,6248072.5709959
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_866,59,BOUCHES-DU-RHONE,Marseille,13055,MARSEILLE 5  AVENUES,FR03043,fond,Urbaine,Ozone,7,64.5,ug.m-3,mensuelle,01/03/2019 00:00,31/03/2019 23:59,true,894382.75452135,6248072.5709959
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_867,58,BOUCHES-DU-RHONE,Marseille,13055,MARSEILLE 5  AVENUES,FR03043,fond,Urbaine,Ozone,7,76,ug.m-3,mensuelle,01/04/2019 00:00,30/04/2019 23:59,true,894382.75452135,6248072.5709959
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_868,52,BOUCHES-DU-RHONE,Marseille,13055,MARSEILLE 5  AVENUES,FR03043,fond,Urbaine,Ozone,7,76.4,ug.m-3,mensuelle,01/05/2019 00:00,31/05/2019 23:59,true,894382.75452135,6248072.5709959
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_869,74,BOUCHES-DU-RHONE,Aix-en-Provence,13001,AIX PLATANES,FR03048,fond,Périurbaine,Ozone,7,30,ug.m-3,mensuelle,01/12/2017 00:00,31/12/2017 23:59,true,898912.54717976,6276068.21111893
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_86a,73,BOUCHES-DU-RHONE,Aix-en-Provence,13001,AIX PLATANES,FR03048,fond,Périurbaine,Ozone,7,44.5,ug.m-3,mensuelle,01/01/2018 00:00,31/01/2018 23:59,true,898912.54717976,6276068.21111893
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_86b,72,BOUCHES-DU-RHONE,Aix-en-Provence,13001,AIX PLATANES,FR03048,fond,Périurbaine,Ozone,7,38.8,ug.m-3,mensuelle,01/02/2018 00:00,28/02/2018 23:59,true,898912.54717976,6276068.21111893
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_86c,71,BOUCHES-DU-RHONE,Aix-en-Provence,13001,AIX PLATANES,FR03048,fond,Périurbaine,Ozone,7,64.7,ug.m-3,mensuelle,01/03/2018 00:00,31/03/2018 23:59,true,898912.54717976,6276068.21111893
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_86d,70,BOUCHES-DU-RHONE,Aix-en-Provence,13001,AIX PLATANES,FR03048,fond,Périurbaine,Ozone,7,77.7,ug.m-3,mensuelle,01/04/2018 00:00,30/04/2018 23:59,true,898912.54717976,6276068.21111893
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_86e,85,BOUCHES-DU-RHONE,Aix-en-Provence,13001,AIX PLATANES,FR03048,fond,Périurbaine,Ozone,7,67,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,898912.54717976,6276068.21111893
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_86f,84,BOUCHES-DU-RHONE,Aix-en-Provence,13001,AIX PLATANES,FR03048,fond,Périurbaine,Ozone,7,87.5,ug.m-3,mensuelle,01/07/2018 00:00,31/07/2018 23:59,true,898912.54717976,6276068.21111893
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_870,83,BOUCHES-DU-RHONE,Aix-en-Provence,13001,AIX PLATANES,FR03048,fond,Périurbaine,Ozone,7,69.4,ug.m-3,mensuelle,01/08/2018 00:00,31/08/2018 23:59,true,898912.54717976,6276068.21111893
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_871,82,BOUCHES-DU-RHONE,Aix-en-Provence,13001,AIX PLATANES,FR03048,fond,Périurbaine,Ozone,7,64.8,ug.m-3,mensuelle,01/09/2018 00:00,30/09/2018 23:59,true,898912.54717976,6276068.21111893
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_872,81,BOUCHES-DU-RHONE,Aix-en-Provence,13001,AIX PLATANES,FR03048,fond,Périurbaine,Ozone,7,53.6,ug.m-3,mensuelle,01/10/2018 00:00,31/10/2018 23:59,true,898912.54717976,6276068.21111893
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_873,80,BOUCHES-DU-RHONE,Aix-en-Provence,13001,AIX PLATANES,FR03048,fond,Périurbaine,Ozone,7,46.4,ug.m-3,mensuelle,01/11/2018 00:00,30/11/2018 23:59,true,898912.54717976,6276068.21111893
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_874,79,BOUCHES-DU-RHONE,Aix-en-Provence,13001,AIX PLATANES,FR03048,fond,Périurbaine,Ozone,7,27.5,ug.m-3,mensuelle,01/12/2018 00:00,31/12/2018 23:59,true,898912.54717976,6276068.21111893
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_875,78,BOUCHES-DU-RHONE,Aix-en-Provence,13001,AIX PLATANES,FR03048,fond,Périurbaine,Ozone,7,38.9,ug.m-3,mensuelle,01/01/2019 00:00,31/01/2019 23:59,true,898912.54717976,6276068.21111893
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_876,77,BOUCHES-DU-RHONE,Aix-en-Provence,13001,AIX PLATANES,FR03048,fond,Périurbaine,Ozone,7,42.4,ug.m-3,mensuelle,01/02/2019 00:00,28/02/2019 23:59,true,898912.54717976,6276068.21111893
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_877,76,BOUCHES-DU-RHONE,Aix-en-Provence,13001,AIX PLATANES,FR03048,fond,Périurbaine,Ozone,7,64.6,ug.m-3,mensuelle,01/03/2019 00:00,31/03/2019 23:59,true,898912.54717976,6276068.21111893
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_878,75,BOUCHES-DU-RHONE,Aix-en-Provence,13001,AIX PLATANES,FR03048,fond,Périurbaine,Ozone,7,76.3,ug.m-3,mensuelle,01/04/2019 00:00,30/04/2019 23:59,true,898912.54717976,6276068.21111893
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_879,69,BOUCHES-DU-RHONE,Aix-en-Provence,13001,AIX PLATANES,FR03048,fond,Périurbaine,Ozone,7,69.9,ug.m-3,mensuelle,01/05/2019 00:00,31/05/2019 23:59,true,898912.54717976,6276068.21111893
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_87a,120,VAR,Brignoles,83023,BRIGNOLES,FR03067,fond,Périurbaine,Ozone,7,38,ug.m-3,mensuelle,01/12/2017 00:00,31/12/2017 23:59,true,949222.72791076,6260366.40986921
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_87b,119,VAR,Brignoles,83023,BRIGNOLES,FR03067,fond,Périurbaine,Ozone,7,50.5,ug.m-3,mensuelle,01/01/2018 00:00,31/01/2018 23:59,true,949222.72791076,6260366.40986921
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_87c,118,VAR,Brignoles,83023,BRIGNOLES,FR03067,fond,Périurbaine,Ozone,7,46.6,ug.m-3,mensuelle,01/02/2018 00:00,28/02/2018 23:59,true,949222.72791076,6260366.40986921
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_87d,117,VAR,Brignoles,83023,BRIGNOLES,FR03067,fond,Périurbaine,Ozone,7,70,ug.m-3,mensuelle,01/03/2018 00:00,31/03/2018 23:59,true,949222.72791076,6260366.40986921
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_87e,116,VAR,Brignoles,83023,BRIGNOLES,FR03067,fond,Périurbaine,Ozone,7,80.9,ug.m-3,mensuelle,01/04/2018 00:00,30/04/2018 23:59,true,949222.72791076,6260366.40986921
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_87f,131,VAR,Brignoles,83023,BRIGNOLES,FR03067,fond,Périurbaine,Ozone,7,72.8,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,949222.72791076,6260366.40986921
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_880,130,VAR,Brignoles,83023,BRIGNOLES,FR03067,fond,Périurbaine,Ozone,7,90.5,ug.m-3,mensuelle,01/07/2018 00:00,31/07/2018 23:59,true,949222.72791076,6260366.40986921
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_881,129,VAR,Brignoles,83023,BRIGNOLES,FR03067,fond,Périurbaine,Ozone,7,76.9,ug.m-3,mensuelle,01/08/2018 00:00,31/08/2018 23:59,true,949222.72791076,6260366.40986921
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_882,128,VAR,Brignoles,83023,BRIGNOLES,FR03067,fond,Périurbaine,Ozone,7,75.2,ug.m-3,mensuelle,01/09/2018 00:00,30/09/2018 23:59,true,949222.72791076,6260366.40986921
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_883,127,VAR,Brignoles,83023,BRIGNOLES,FR03067,fond,Périurbaine,Ozone,7,55.8,ug.m-3,mensuelle,01/10/2018 00:00,31/10/2018 23:59,true,949222.72791076,6260366.40986921
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_884,126,VAR,Brignoles,83023,BRIGNOLES,FR03067,fond,Périurbaine,Ozone,7,40.1,ug.m-3,mensuelle,01/11/2018 00:00,30/11/2018 23:59,true,949222.72791076,6260366.40986921
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_885,125,VAR,Brignoles,83023,BRIGNOLES,FR03067,fond,Périurbaine,Ozone,7,39.2,ug.m-3,mensuelle,01/12/2018 00:00,31/12/2018 23:59,true,949222.72791076,6260366.40986921
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_886,124,VAR,Brignoles,83023,BRIGNOLES,FR03067,fond,Périurbaine,Ozone,7,48.7,ug.m-3,mensuelle,01/01/2019 00:00,31/01/2019 23:59,true,949222.72791076,6260366.40986921
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_887,123,VAR,Brignoles,83023,BRIGNOLES,FR03067,fond,Périurbaine,Ozone,7,50.3,ug.m-3,mensuelle,01/02/2019 00:00,28/02/2019 23:59,true,949222.72791076,6260366.40986921
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_888,122,VAR,Brignoles,83023,BRIGNOLES,FR03067,fond,Périurbaine,Ozone,7,78.4,ug.m-3,mensuelle,01/03/2019 00:00,31/03/2019 23:59,true,949222.72791076,6260366.40986921
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_889,121,VAR,Brignoles,83023,BRIGNOLES,FR03067,fond,Périurbaine,Ozone,7,82.2,ug.m-3,mensuelle,01/04/2019 00:00,30/04/2019 23:59,true,949222.72791076,6260366.40986921
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_88a,115,VAR,Brignoles,83023,BRIGNOLES,FR03067,fond,Périurbaine,Ozone,7,75,ug.m-3,mensuelle,01/05/2019 00:00,31/05/2019 23:59,true,949222.72791076,6260366.40986921
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_88b,137,VAR,Hyères,83069,HYERES,FR03069,fond,Urbaine,Ozone,7,45,ug.m-3,mensuelle,01/12/2017 00:00,31/12/2017 23:59,true,954964.1245523,6229552.74592198
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_88c,136,VAR,Hyères,83069,HYERES,FR03069,fond,Urbaine,Ozone,7,54.3,ug.m-3,mensuelle,01/01/2018 00:00,31/01/2018 23:59,true,954964.1245523,6229552.74592198
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_88d,135,VAR,Hyères,83069,HYERES,FR03069,fond,Urbaine,Ozone,7,52,ug.m-3,mensuelle,01/02/2018 00:00,28/02/2018 23:59,true,954964.1245523,6229552.74592198
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_88e,134,VAR,Hyères,83069,HYERES,FR03069,fond,Urbaine,Ozone,7,71.5,ug.m-3,mensuelle,01/03/2018 00:00,31/03/2018 23:59,true,954964.1245523,6229552.74592198
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_88f,133,VAR,Hyères,83069,HYERES,FR03069,fond,Urbaine,Ozone,7,83,ug.m-3,mensuelle,01/04/2018 00:00,30/04/2018 23:59,true,954964.1245523,6229552.74592198
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_890,148,VAR,Hyères,83069,HYERES,FR03069,fond,Urbaine,Ozone,7,84.3,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,954964.1245523,6229552.74592198
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_891,147,VAR,Hyères,83069,HYERES,FR03069,fond,Urbaine,Ozone,7,91.2,ug.m-3,mensuelle,01/07/2018 00:00,31/07/2018 23:59,true,954964.1245523,6229552.74592198
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_892,146,VAR,Hyères,83069,HYERES,FR03069,fond,Urbaine,Ozone,7,91.3,ug.m-3,mensuelle,01/08/2018 00:00,31/08/2018 23:59,true,954964.1245523,6229552.74592198
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_893,145,VAR,Hyères,83069,HYERES,FR03069,fond,Urbaine,Ozone,7,85.1,ug.m-3,mensuelle,01/09/2018 00:00,30/09/2018 23:59,true,954964.1245523,6229552.74592198
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_894,144,VAR,Hyères,83069,HYERES,FR03069,fond,Urbaine,Ozone,7,66.5,ug.m-3,mensuelle,01/10/2018 00:00,31/10/2018 23:59,true,954964.1245523,6229552.74592198
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_895,143,VAR,Hyères,83069,HYERES,FR03069,fond,Urbaine,Ozone,7,52.1,ug.m-3,mensuelle,01/11/2018 00:00,30/11/2018 23:59,true,954964.1245523,6229552.74592198
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_896,142,VAR,Hyères,83069,HYERES,FR03069,fond,Urbaine,Ozone,7,44.2,ug.m-3,mensuelle,01/12/2018 00:00,31/12/2018 23:59,true,954964.1245523,6229552.74592198
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_897,141,VAR,Hyères,83069,HYERES,FR03069,fond,Urbaine,Ozone,7,52.6,ug.m-3,mensuelle,01/01/2019 00:00,31/01/2019 23:59,true,954964.1245523,6229552.74592198
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_898,140,VAR,Hyères,83069,HYERES,FR03069,fond,Urbaine,Ozone,7,54.2,ug.m-3,mensuelle,01/02/2019 00:00,28/02/2019 23:59,true,954964.1245523,6229552.74592198
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_899,139,VAR,Hyères,83069,HYERES,FR03069,fond,Urbaine,Ozone,7,79.8,ug.m-3,mensuelle,01/03/2019 00:00,31/03/2019 23:59,true,954964.1245523,6229552.74592198
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_89a,138,VAR,Hyères,83069,HYERES,FR03069,fond,Urbaine,Ozone,7,86.6,ug.m-3,mensuelle,01/04/2019 00:00,30/04/2019 23:59,true,954964.1245523,6229552.74592198
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_89b,132,VAR,Hyères,83069,HYERES,FR03069,fond,Urbaine,Ozone,7,85.4,ug.m-3,mensuelle,01/05/2019 00:00,31/05/2019 23:59,true,954964.1245523,6229552.74592198
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_89c,153,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,fond,Périurbaine,Ozone,7,45,ug.m-3,mensuelle,01/12/2017 00:00,31/12/2017 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_89d,152,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,fond,Périurbaine,Ozone,7,45.2,ug.m-3,mensuelle,01/01/2018 00:00,31/01/2018 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_89e,151,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,fond,Périurbaine,Ozone,7,43.2,ug.m-3,mensuelle,01/02/2018 00:00,28/02/2018 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_89f,150,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,fond,Périurbaine,Ozone,7,76.5,ug.m-3,mensuelle,01/04/2018 00:00,30/04/2018 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_8a0,164,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,fond,Périurbaine,Ozone,7,77.3,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_8a1,163,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,fond,Périurbaine,Ozone,7,80.7,ug.m-3,mensuelle,01/07/2018 00:00,31/07/2018 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_8a2,162,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,fond,Périurbaine,Ozone,7,82.1,ug.m-3,mensuelle,01/08/2018 00:00,31/08/2018 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_8a3,161,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,fond,Périurbaine,Ozone,7,81.1,ug.m-3,mensuelle,01/09/2018 00:00,30/09/2018 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_8a4,160,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,fond,Périurbaine,Ozone,7,65.7,ug.m-3,mensuelle,01/10/2018 00:00,31/10/2018 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_8a5,159,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,fond,Périurbaine,Ozone,7,41,ug.m-3,mensuelle,01/11/2018 00:00,30/11/2018 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_8a6,158,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,fond,Périurbaine,Ozone,7,34.7,ug.m-3,mensuelle,01/12/2018 00:00,31/12/2018 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_8a7,157,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,fond,Périurbaine,Ozone,7,42.9,ug.m-3,mensuelle,01/01/2019 00:00,31/01/2019 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_8a8,156,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,fond,Périurbaine,Ozone,7,50.9,ug.m-3,mensuelle,01/02/2019 00:00,28/02/2019 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_8a9,155,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,fond,Périurbaine,Ozone,7,79.5,ug.m-3,mensuelle,01/03/2019 00:00,31/03/2019 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_8aa,154,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,fond,Périurbaine,Ozone,7,75.2,ug.m-3,mensuelle,01/04/2019 00:00,30/04/2019 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_8ab,149,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,fond,Périurbaine,Ozone,7,69.2,ug.m-3,mensuelle,01/05/2019 00:00,31/05/2019 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_8ac,170,VAR,Toulon,83137,TOULON CLARET,FR03071,fond,Urbaine,Ozone,7,37,ug.m-3,mensuelle,01/12/2017 00:00,31/12/2017 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_8ad,169,VAR,Toulon,83137,TOULON CLARET,FR03071,fond,Urbaine,Ozone,7,53.2,ug.m-3,mensuelle,01/01/2018 00:00,31/01/2018 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_8ae,168,VAR,Toulon,83137,TOULON CLARET,FR03071,fond,Urbaine,Ozone,7,44.4,ug.m-3,mensuelle,01/02/2018 00:00,28/02/2018 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_8af,167,VAR,Toulon,83137,TOULON CLARET,FR03071,fond,Urbaine,Ozone,7,66.6,ug.m-3,mensuelle,01/03/2018 00:00,31/03/2018 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_8b0,166,VAR,Toulon,83137,TOULON CLARET,FR03071,fond,Urbaine,Ozone,7,75.8,ug.m-3,mensuelle,01/04/2018 00:00,30/04/2018 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_8b1,181,VAR,Toulon,83137,TOULON CLARET,FR03071,fond,Urbaine,Ozone,7,78.4,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,938059.53299428,6230169.88704083
